Sentence #,Word,POS,Tag
,..,..,
Sentence: 853,Hara,ADJ,
,guussan,NP,
,",",PUN,
,allaallee,NN,
,gartte,ADJ,
,gidiyoogaa,NV,
,bessana,VC,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 854,Woykko,CJ,
,izaawa,PP,
,erissidi,ADV,
,go7ettana,NV,
,koshshees,VC,
,.,PUN,
,..,..,
Sentence: 855,Issi,ADJ,
,goydanchchay,NP,
,wozanan,NP,
,wottidi,ADV,
,xeellana,NV,
,bessiyo,ADJ,
,hum77o,ADJ,
,yohotuppe,NP,
,issoy,PP,
,pilaajjariizimiya,NV,
,.,PUN,
,..,..,
Sentence: 856,Issi,ADJ,
,xaafanchchay,NP,
,bari,ADJ,
,xuufe,ADJ,
,giddon,POP,
,asabaa,NP,
,go7ettiyo,ADJ,
,wode,ADV,
,hegaa,PP,
,erissanawu,VI,
,naa7u,ADJ,
,ogeta,NN,
,go7ettana,NV,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 857,Koyroy,NP,
,kumetta,NN,
,gartiya,NV,
,.,PUN,
,..,..,
Sentence: 858,Asa,ADJ,
,qofaa,NN,
,muleera,ADV,
,ekkidi,VC,
,go7ettiyo,ADJ,
,wode,NN,
,hegee,PP,
,kumetta,ADJ,
,gartte,ADJ,
,gidiyoogaa,NV,
,gartte,ADJ,
,malaataa,NN,
,giddon,POP,
,wottidi,VC,
,bessana,NV,
,danddayettees,VC,
,.,PUN,
,..,..,
Sentence: 859, Naa77anttoy,NP,
,qassi,ADV,
,ginaa,NN,
,garttiya,NV,
,.,PUN,
,..,..,
Sentence: 860,Hegaa,ADJ,
,giyoogee,NV,
,",",PUN,
,issi,ADJ,
,izaawu,NP,
,gidobaa,NN,
,muleera,ADV,
,duuqqennan,NP,
,ginaa,NN,
,laammidi,VC,
,nu,ADJ,
,buzo,ADJ,
,guussan,NP,
,woykko,CJ,
,qaalan,NP,
,qonccssiyo,ADJCP,
,hanotaa,NV,
,.,PUN,
,..,..,
Sentence: 861,Ha,ADJ,
,naa77u,AN,
,ogetuppe,NP,
,kareera,POP,
,asabaa,NP,
,coo,ADV,
,go7ettikko,ADV,
,kaysotettan,NP,
,oyshissees,VV,
,.,PUN,
,..,..,
Sentence: 862,Goydanchchay,NP,
,hegaa,PP,
,wochchana,NV,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 863,Qaaruwa,NN,
,giyoogee,NV,
,izaawu,NP,
,xuuraa,NN,
,gaxa,ADV,
,kessiyoogaa,NV,
,.,PUN,
,..,..,
Sentence: 864,Hara,ADJ,
,guussan,NP,
,",",PUN,
,issi,ADJ,
,uraa,NN,
,xuura,ADJ,
,yohota,NN,
,",",PUN,
,leemisuwawu,VI,
,yeellayana,NV,
,",",PUN,
,woykko,CJ,
,pokkana,NV,
,danddayiyaabata,VC,
,qonccissiyoogaa,NV,
,.,PUN,
,..,..,
Sentence: 865,Hegeekka,ADV,
,issi,ADJ,
,asa,NN,
,buzo,ADJ,
,eeshshaa,NN,
,",",PUN,
,mattuma,ADJ,
,eeshshaa,NN,
,woykko,CJ,
,payyatetta,NN,
,hanotaa,NN,
,",",PUN,
,woykko,CJ,
,guugge,ADJ,
,abbiyaa,NN,
,",",PUN,
,luxetta,ADJ,
,haydaanne,NC,
,hegeeta,ADJ,
,milatiyaabata,NP,
,keettaawaa,NN,
,paqqadissennan,ADV,
,deressi,NP,
,qonccissiyoogaa,NV,
,.,PUN,
,..,..,
Sentence: 866,Issi,ADJ,
,uray,NP,
,ootidoba,NV,
,aybanne,PPC,
,bari,ADJ,
,sheniyaadan,NP,
,go7ettanawunne,VC,
,hara,ADJ,
,asi,NP,
,qassi,ADJ,
,A,ADJ,
,piqaadee,NN,
,baynnan,ADV,
,aybanne,PPC,
,oottennaadan,VC,
,naagiya,ADJ,
,higge,NV,
,.,PUN,
,..,..,
Sentence: 867,Hara,ADJ,
,guussan,NP,
,xaafo,ADJ,
,maatay,NP,
,asi,NP,
,bari,ADJ,
,wodiya,NN,
,",",PUN,
,guugge,ADJ,
,era,NN,
,",",PUN,
,hiillaa,NN,
,",",PUN,
,gidaa,NN,
,",",PUN,
,qaraa,NN,
,go7ettidi,VC,
,oottidobaa,VC,
,hara,ADJ,
,asi,NP,
,coo,ADV,
,go7ettennaadan,NV,
,teqqees,VC,
,.,PUN,
,..,..,
Sentence: 868,Xaafo,ADJ,
,maatay,NP,
,maataaway,NP,
,bari,ADJ,
,oottidobaappe,NP,
,bessiyagaa,NV,
,keena,ADJ,
,go77aa,NN,
,demmanaadan,ADV,
,maaddees,VV,
,;,PUN,
,hara,ADJ,
,bagaara,NP,
,qassi,ADV,
,maataawa,NN,
,gidenna,ADJ,
,asi,NP,
,haraa,NN,
,cawan,NP,
,woykko,CJ,
,daafuran,NP,
,bawu,PPC,
,bessenna,ADJ,
,go77aa,NN,
,woykko,CJ,
,sabaa,NN,
,demmennaadan,ADV,
,teqqees,VV,
,.,PUN,
,..,..,
Sentence: 869,Xaaafo,ADJ,
,maatay,NP,
,pootota,NN,
,",",PUN,
,taariketa,NN,
,",",PUN,
,misileta,NN,
,",",PUN,
,leemisota,NN,
,",",PUN,
,xiqiseta,NN,
,",",PUN,
,naagees,VV,
,.,PUN,
,..,..,
Sentence: 870,Gidikkonne,ADV,
,xaafo,ADJ,
,maatay,NN,
,naagennabati,NP,
,woykko,CJ,
,teqqennabatikka,NP,
,de7oosona,VV,
,.,PUN,
,..,..,
Sentence: 871,Leemisuwawu,VI,
,",",PUN,
,mereta,ADJ,
,tuma,ADJ,
,gididabata,NN,
,",",PUN,
,kawotetta,ADJ,
,naqaashata,NN,
,",",PUN,
,dereba,ADJ,
,gidida,ADJ,
,buqurata,NN,
,",",PUN,
,Xaafo,ADJ,
,maataa,NN,
,wodee,ADJ,
,aadhdhidobata,NN,
,teqqenna,VC,
,woykko,CJ,
,naagenna,VC,
,.,PUN,
,..,..,
Sentence: 872,Xaafo,ADJ,
,matay,NP,
,teqqiyoobata,NN,
,wolqqan,ADV,
,go7ettiyoogee,NV,
,higgiyan,NP,
,oyshissees,VC,
,.,PUN,
,..,..,
Sentence: 873,Gidikkonne,ADV,
,xaafo,ADJ,
,maatay,NP,
,diggiyoobata,NN,
,maataawaa,NN,
,paqqadissidi,ADV,
,go7ettanawu,VI,
,danddayettees,VV,
,",",PUN,
,hegaa,PP,
,higgee,NN,
,diggenna,VV,
,.,PUN,
,..,..,
Sentence: 874,Huuphe,ADJ,
,yohotu,ADJ,
,xaafoy,NN,
,gita,ADJ,
,akeekaa,NN,
,koyyees,VC,
,.,PUN,
,..,..,
Sentence: 875,Huuphe,ADJ,
,yoho,ADJ,
,xaafoy,NP,
,phalqqetaa,NN,
,medhdhiyo,ADV,
,ooso,NV,
,.,PUN,
,..,..,
Sentence: 876,Gaasoykka,ADV,
,huuphe,ADJ,
,yohoy,NP,
,adussa,ADJ,
,taarikiya,NN,
,amarida,ADJ,
,qaala,ADJ,
,xalaalaa,NN,
,go7ettidi,ADV,
,dashes,VC,
,.,PUN,
,..,..,
Sentence: 877,Dashetta,ADJ,
,oosoy,NP,
,darotoo,ADV,
,adussabaa,ADJCP,
,qanttidi,ADV,
,xaafiyo,ADJ,
,ooso,NV,
,.,PUN,
,Shin,CJ,
,huuphe,ADJ,
,yohoy,NP,
,coo,ADV,
,qanttiyoogaa,NV,
,xalaala,ADV,
,gidennan,ADV,
,mexi,ADJ,
,issi,ADJ,
,qaalan,NP,
,woykko,CJ,
,doorettida,ADJ,
,amara,ADJ,
,qaalatu,NP,
,xalaalan,ADV,
,kumetta,ADJ,
,taarikiya,NN,
,qonccissees,VC,
,.,PUN,
,..,..,
Sentence: 878,Hegaa,PP,
,gishshawu,CJ,
,huuphe,ADJ,
,yoho,ADJ,
,xaafoy,NP,
,gita,ADJ,
,hayyuwa,NN,
,oychchees,VV,
,.,PUN,
,..,..,
Sentence: 879,Huuphe,ADJ,
,yohoy,NP,
,nabbabiya,ADJ,
,uraa,NN,
,koshshaa,NN,
,qaaphi,ADV,
,oyqqana,VC,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 880,Hegawu,ADV,
,qassi,ADV,
,taarikiya,NN,
,giddon,POP,
,de7iya,ADJ,
,ayfe,ADJ,
,qofaa,NN,
,zambbidi,VC,
,malatiyaba,NP,
,gidana,VC,
,koshsheesppe-attin,VC,
,taarike,NN,
,giddon,POP,
,baynnabaa,NN,
,nabbabiyagee,NV,
,demmana,VC,
,giidi,VC,
,naaganaadan,ADV,
,oottiyaba,NV,
,gidana,NV,
,koshshenna,VV,
,.,PUN,
,..,..,
Sentence: 881,Muruta,ADJ,
,huuphe,ADJ,
,yohoti,NP,
,bessiyo,ADJ,
,beeray,NP,
,keehi,ADV,
,wolqqaama,VV,
,.,PUN,
,..,..,
Sentence: 882,Huuphe,ADJ,
,yohoti,NP,
,wodiya,NN,
,qoraphphoosona,VV,
,.,PUN,
,..,..,
Sentence: 883,Asay,NP,
,darotoo,ADV,
,nabbabiyoobaa,NN,
,halchchuwan,NP,
,nabbabees,VV,
,.,PUN,
,..,..,
Sentence: 884,Huuphe,ADJ,
,yohuwa,NN,
,xeellidi,VC,
,",",PUN,
,issi,ADJ,
,izaawwi,NP,
,",",PUN,
,he,ADJ,
,xuufee,NN,
,bari,ADJ,
,halchchuwa,NN,
,kunttiyaba,NV,
,gidiyogaanne,NC,
,aggiyoogaa,NV,
,kuuyyees,VV,
,.,PUN,
,..,..,
Sentence: 885,Hegaa-gishshawu,ADV,
,adussa,ADJ,
,wodiya,NN,
,ekkennan,ADV,
,kuuyyanawu,VI,
,huuphe,ADJ,
,yohoy,NP,
,maddees,VV,
,.,PUN,
,..,..,
Sentence: 886,Hara,ADJ,
,baggaara,NP,
,qassi,ADV,
,huuphe,ADJ,
,yohoy,NP,
,pala,ADV,
,koshshiyaabaa,NV,
,malaatees,VV,
,.,PUN,
,..,..,
Sentence: 887,Xaafanchchatinne,NC,
,goydanchchati,NP,
,assay,NP,
,erana,ADJ,
,bessiyabaa,NV,
,aattanawu,VI,
,keehi,ADV,
,baaxetoosona,VV,
,.,PUN,
,..,..,
Sentence: 888,Eti,PP,
,keehi,ADV,
,koshshiyaba,VC,
,giidi,VC,
,qoppidobaa,NN,
,qassi,ADV,
,bantta,ADJ,
,xuufiya,NN,
,huuphe,ADJ,
,yohuwan,NP,
,qonccissoosona,VV,
,.,PUN,
,..,..,
Sentence: 889,Hegaa-gishshawu,ADV,
,issi,ADJ,
,uri,NP,
,bari,ADJ,
,koshshaa,NN,
,kunttiya,ADJ,
,xuufiya,NN,
,dooranawu,VI,
,koyyiiddi,VC,
,geella,ADJ,
,pala,ADV,
,koshshiya,ADJ,
,hara,ADJ,
,xuufiya,NN,
,demmana,ADV,
,danddayees,VV,
,;,PUN,
,hegaa,PP,
,ubbaa,ADJ,
,oottiyay,NP,
,huuphe,ADJ,
,yohuwa,NV,
,.,PUN,
,..,..,
Sentence: 890,Goydanchchati,NP,
,maadiyo,ADJ,
,ogee,NN,
,coraa,NV,
,.,PUN,
,..,..,
Sentence: 891,Issi,ADJ,
,xaafanchchaara,NP,
,kushenne,NC,
,toho,NN,
,gididi,VC,
,issi,ADJ,
,maxaafaa,NN,
,giigissiyo,ADJ,
,oosuwa,NN,
,oottana,VC,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 892,Woykko,CJ,
,qassi,ADV,
,cora,ADJ,
,xaafanchchati,NP,
,dumma,ADJ,
,dumma,ADJ,
,biittan,NP,
,uttidi,VC,
,oottiyo,ADJ,
,issi,ADJ,
,jornaaliya,NN,
,giddon,POP,
,gelana,ADJ,
,bessiya,ADJ,
,dumma,ADJ,
,dumma,ADJ,
,arttikileta,NN,
,goydana,NV,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 893,Woykko,CJ,
,bantta,ADJ,
,beeruwan,NP,
,uttidi,VC,
,issi,ADJ,
,xaafanchchay,NP,
,salo-gufantto,ADJ,
,maaraanne,NC,
,qottaa,NN,
,naagidi,VC,
,xaafanaadan,ADV,
,maaddana,NV,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 894,Pilggetta,ADJ,
,ayfeti,NP,
,eranchchatu,NN,
,xalaala,ADV,
,gidennan,NP,
,issi,ADJ,
,ooso,ADJ,
,shooqan,NP,
,daro,ADJ,
,eranchcha,NN,
,gidenna,ADJ,
,asaykka,NP,
,waayettennan,ADV,
,akeekanawu,VI,
,danddayiyo,ADJ,
,hanotan,NP,
,xaafettana,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 895,Hegaa,ADJ,
,baggaara,NP,
,goydanchchati,NP,
,keehi,ADV,
,maaddana,NV,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 896,Pilggetta,ADJ,
,ayfeti,NP,
,eranchchatu,NP,
,xalaala,NN,
,gidennan,ADV,
,issi,ADJ,
,ooso,ADJ,
,shooqan,NP,
,daro,ADJ,
,eranchcha,NN,
,gidenna,NV,
,asaykka,NP,
,waayettennan,ADV,
,akeekanawu,NV,
,danddayiyo,ADJCP,
,hanotan,NP,
,xaafettana,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 897,Hegaa,ADJ,
,baggaara,NP,
,goydanchchati,NP,
,keehi,ADV,
,maaddana,NV,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 898,xuufee,NN,
,attamettidi,ADV,
,kiyees,VV,
,.,PUN,
,..,..,
Sentence: 899,Hegaa-gishshawu,ADV,
,issi,ADJ,
,issi,ADJ,
,xuufee,NN,
,asaa,NN,
,baakko,ADV,
,dafiyaagaa,NV,
,gidana,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 900,Issi,ADJ,
,qommo,ADJ,
,xuufee,NN,
,hara,ADJ,
,qommo,NN,
,xuufiyaara,NP,
,annaacettiyoogaa,NV,
,xalaala,ADV,
,gidennan,VC,
,issi,ADJ,
,gaytotetta,ADJ,
,miishshay,NP,
,hara,ADJ,
,qommo,ADJ,
,gaytotetta,ADJ,
,miishshaara,NP,
,annaacettees,VV,
,.,PUN,
,..,..,
Sentence: 901,Leemisuwawu,VI,
,",",PUN,
,Odoyeechchay,NP,
,Odo,ADJ,
,yeechchaara,NN,
,",",PUN,
,maxeetee,NN,
,maxeetiyaara,NP,
,woykko,CJ,
,xaafettidabay,NP,
,bari,ADJ,
,mala,ADJ,
,xaafettidabaaranne,NC,
,barippe,ADJCP,
,dummatiya,ADJ,
,xaafettidabaara,NP,
,annaacettees,VV,
,.,PUN,
,..,..,
Sentence: 902,Hegaa,ADJ,
,xalaala,ADV,
,gidennan,VC,
,",",PUN,
,xaafettidabay,NP,
,ezggiyoobaara,NP,
,",",PUN,
,ezggiyoobay,NP,
,qassi,ADV,
,odi,ADJ,
,bessiyaabaara,NP,
,annaacettees,VV,
,.,PUN,
,..,..,
Sentence: 903,Hegaappekka,ADV,
,aaruwan,NP,
,",",PUN,
,dere,ADJ,
,gaytotetta,NN,
,qommoti,NP,
,buzo,ADJ,
,gaytotetta,NN,
,qommotuura,NP,
,",",PUN,
,leemisuwawu,VI,
,silkiya,NN,
,haasayaara,NP,
,",",PUN,
,qalaaxiyara,NP,
,annaacettoosona,VV,
,.,PUN,
,..,..,
Sentence: 904,Hegaa-gishshawu,ADV,
,tishsha,ADJ,
,goydanchchati,NP,
,",",PUN,
,harabaa,NN,
,dogennan,ADV,
,",",PUN,
,annace,NN,
,eeshshay,NP,
,de7iyoogeeta,NN,
,gidanawu,ADV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 905,Eti,PP,
,nabbabiyagetu,NP,
,koshshaa,NN,
,dafiyoogaa,NN,
,xalaala,ADV,
,gidennan,VC,
,baxxanni,ADV,
,oyqqanawu,VI,
,halchchana,NV,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 906,Nabbabiyaageetussi,NP,
,harabaykka,NP,
,oottiyoobay,NN,
,de7iyo,VC,
,gishshawunne,CJ,
,nabbabiyoobay,NP,
,woykko,CJ,
,ezggiyoobay,NP,
,harabaykka,NP,
,kumi,ADV,
,palahido,VC,
,gishshawu,CJ,
,",",PUN,
,xuufee,NN,
,biron,ADV,
,xeelliyo,ADJ,
,wode,ADV,
,yeemoyennaba,VC,
,gidikko,ADV,
,nabbabiya,ADJ,
,assay,NP,
,harabawu,NP,
,zuubbarana,VC,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 907,Hegaa-gishshawu,ADV,
,biron,ADV,
,xeeliyo,ADJ,
,wode,ADV,
,yeemoyiya,ADJ,
,xuufiya,NN,
,giigissana,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 908,Meeze,ADJ,
,de7iyo,ADJ,
,xaafanchchati,NP,
,nabbabiyageetu,NP,
,koshshaa,NN,
,dafanawu,VI,
,wodiya,NN,
,battidi,VC,
,halchchoosona,VV,
,.,PUN,
,..,..,
Sentence: 909,Heggaamalaban,ADJ,
,lammachcha,ADJ,
,gidida,ADJ,
,xaafeta,NN,
,goydanchchati,NP,
,maaddana,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 910,Hegaa,PP,
,oottanawu,VI,
,geella,ADJ,
,",",PUN,
,xuufiya,NN,
,giddoppe,POP,
,ufayssiya,ADJ,
,qofaa,NN,
,oyqqida,ADJ,
,kifiliyaa,NN,
,koyyidi,ADV,
,demmana,NV,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 911,He,ADJ,
,ufayssiya,ADJ,
,qofata,NN,
,oyqqida,ADJ,
,kifileti,NP,
,nabbabiyaageeti,NP,
,be7ana,VC,
,danddayiyo,VC,
,qonccesan,ADJCP,
,uttidoogaa,NV,
,boxooxxissana,VC,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 912,Hegaa,ADJ,
,mala,ADJ,
,naqaashati,NP,
,pogo,ADJ,
,menttuwan,NP,
,xaafettikko,NP,
, lo77o,ADJ,
,.,PUN,
,..,..,
Sentence: 913,Zirxxa,ADJ,
,gaytotettay,NP,
,qonccenne,ADJCP,
,issi-mala,ADJ,
,maaraa,NN,
,koyyees,VV,
,.,PUN,
,..,..,
Sentence: 914,Xaafettidaba,NV,
,gidin,ADV,
,woy,CJ,
,haasayettidaba,NV,
,gidin,ADV,
,qonccenne,ADJCP,
,issi-mala,ADJ,
,maaraa,NN,
,mankkaa,NN,
,kaallidi,ADV,
,shiiqennabaa,NN,
,gidikko,ADV,
,suure,ADJ,
,kiitaa,NN,
,aattanawu,VI,
,metees,VV,
,.,PUN,
,..,..,
Sentence: 915,Yaatiyoo-gishshawu,ADV,
,dere,ADJ,
,gaytotettan,NP,
,oottiya,NP,
,ooninne,PPC,
,",",PUN,
,A,ADJ,
,beeray,NP,
,xoqqa,ADJ,
,gidin,ADV,
,ziqqa,ADJ,
,gidin,ADV,
,maaraa,NN,
,woyko,CJ,
,qottaa,NN,
,xoqqu,INT,
,oottidi,ADV,
,xeellana,VC,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 916,Hagan,ADV,
,maaraa,NN,
,giyoogee,VC,
,xaafettidanne,NC,
,naasayettida,ADJ,
,qaalatu,NP,
,eeshshaa,NN,
,gaanaassa,VV,
,.,PUN,
,..,..,
Sentence: 917,Hara,ADJ,
,guussan,NP,
,",",PUN,
,haasayanne,NC,
,xaafo,ADJ,
,eeshshaa,NN,
,woykko,CJ,
,haasayanne,NC,
,xaafo,ADJ,
,qaalati,NP,
,uttana,ADJ,
,bessiyoo,ADJCP,
,maaraa-mankkaa,NN,
,gaanaassa,VV,
,.,PUN,
,..,..,
Sentence: 918,Qoottay,NP,
,woyko,CJ,
,maaray,NP,
,eesuwan,ADV,
,eesuwan,ADV,
,laamettees,VV,
,.,PUN,
,..,..,
Sentence: 919,Leemisuwassi,VI,
,",",PUN,
,ane,INT,
,issi,ADJ,
,guutta,ADJ,
,tammu,ADJ,
,layttatuppe,NP,
,kase,ADV,
,xaafettida,VC,
,Odo,ADJ,
,yeechchata,NN,
,woykko,CJ,
,maxeeteta,NP,
,ha77i,ADV,
,mata,ADJ,
,wode,ADV,
,xaafettidaageetuura,NV,
,geddarssa,VV,
,.,PUN,
,..,..,
Sentence: 920,Wogayuwa,NN,
,",",PUN,
,misiletu,NP,
,go77aa,NN,
,",",PUN,
,geddi,ADJ,
,ootti,ADJ,
,xaafuwaa,NV,
,",",PUN,
,huuphe,ADJ,
,yohotu,ADJ,
,utettaa,NN,
,xeelliyaagan,VC,
,daro,ADJ,
,dummatettay,NP,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 921,Ha77i,ADV,
,wodiyan,NP,
,assay,NP,
,maaraa,NN,
,shenehoo,NN,
,giyaaba,ADV,
,milatees,VV,
,.,PUN,
,..,..,
Sentence: 922,Hegee,PP,
,ha,ADJ,
,allaalliya,NN,
,kariyoogaappe,VC,
,pullttana,NP,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 923,Gidoppe-attin,ADV,
,ha,ADJ,
,annaaciyan,NP,
,kumida,ADJ,
,lumegezuwan,NP,
,dere,ADJ,
,gaytotettaa,NN,
,baassi,PPC,
,ooso,ADJ,
,oottidi,ADJ,
,oyqqida,ADJ,
,uri,NP,
,maaraa-mankkaa,NN,
,woyko,CJ,
,qottaa,NN,
,xeelliyaagan,VC,
,baasobata,NP,
,erana,VC,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 924,Gaytotettan,NP,
,issi,ADJ,
,laafabay,NP,
,gita,ADJ,
,dummatettaa,NN,
,ehaana,VC,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 925,Leemisuwawu,VI,
,kureenne,NC,
,naa77u,ADJ,
,cachchay,NP,
,meraa,NN,
,xalaala,ADV,
,gidennan,ADJCP,
,birshshettanikka,NP,
,dummatoosona,VV,
,",",PUN,
,qilliiceenne,NC,
,xoqqissoykka,NP,
,hegaadaana,VV,
,.,PUN,
,..,..,
Sentence: 926,Hegaa,ADJ,
,giyoogee,NV,
,hegeeta,ADJ,
,go7ettidi,ADV,
,aattiyoo,ADJ,
,kiitay,NP,
,keehi,ADV,
,dummatana,ADJ,
,danddayiyoogaa,NV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 927,Yaatiyoo-gishshawu,ADV,
,issi,ADJ,
,dere,ADJ,
,asa,NN,
,gaytotetta,NN,
,oosanchchay,NP,
,woykko,CJ,
,goydanchchay,NP,
,ha,ADJ,
,laamettiya,ADJ,
,maaraa,NN,
,loytti,ADV,
,erana,VC,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 928,Tekinooloojee,NN,
,eesuwan,ADV,
,dicci,ADJ,
,dicci,ADJ,
,biyoo,ADJ,
,payduwan,NP,
,qottay,NP,
,woykko,CJ,
,maaray,NP,
,laamettees,VV,
,.,PUN,
,..,..,
Sentence: 929,Leemisuwawu,VI,
,ha77i ,ADJ,
,tekinooloojjee,NN,
,cora,ADJ,
,qommo,ADJ,
,ooratta,ADJ,
,qaalata,NN,
,ehiis,VV,
,.,PUN,
,..,..,
Sentence: 930,Odo,ADJ,
,yeechchaynne,NC,
,maxeeteti,NP,
,bantta,ADJ,
,go7ettiyoo,ADJ,
,maaraa,NN,
,laammidosona,NV,
,:,PUN,
,qantta,ADJ,
,daashshee,NN,
,attiis,VV,
,",",PUN,
,wogga,ADJ,
,machchallati,NP,
,qeeraatun,ADJCP,
,laamettidosona,NV,
,",",PUN,
,Dakko,ADJ,
,qaalati,NP,
,issuwa,ADJ,
,kiyidosona,NV,
,.,PUN,
,..,..,
Sentence: 931,Hegaa-gishshawu,ADV,
,ha,ADJ,
,laamettiya,ADJ,
,maaraara,ADV,
,ziiriyan,NP,
,woxxana,NN,
,xayikko,CJ,
,kaassaappe,NP,
,gaxi,ADV,
,kiyeettees,VV,
,.,PUN,
,..,..,
Sentence: 932,Qottay,NP,
,(,PUN,
,maaray,NP,
,),PUN,
,laamettiidi,ADV,
,deiyoogee,NN,
,qoncce,NV,
,:,PUN,
,machchalla,ADJ,
,xaafoy,NP,
,laamettees,VV,
,",",PUN,
,erettida,ADJ,
,qaalati,NP,
,go77appe,VC,
,gaxa,ADV,
,kiyoosona,VV,
,",",PUN,
,hara,ADJ,
,ooratta,ADJ,
,qaalatun,NP,
,laamettoosona,VV,
,.,PUN,
,..,..,
Sentence: 933,Erettida,ADJ,
,haasati,NP,
,meeze,ADJ,
,kiyoosona,NV,
,",",PUN,
,wogga,ADJ,
,machchallaan,NP,
,xaafettiya,ADJ,
,qaalati,NP,
,qeeran,ADJ,
,xaafettoosona,VV,
,",",PUN,
,kase,ADJ,
,oosuwan,ADJ,
,pe7iyaa,NN,
,issi,ADJ,
,issi,ADJ,
,qaalati,NP,
,ha77i ,ADV,
,xayidosona,VV,
,.,PUN,
,..,..,
Sentence: 934,Hara,ADJ,
,baggaara,NP,
,qassi,ADV,
,issi,ADJ,
,issi,ADJ,
,qotta,NN,
,woykko,CJ,
,maara,NN,
,higgeti,NP,
,hanno,PP,
,gakkanawu,CJ,
,oottoosona,VV,
,.,PUN,
,..,..,
Sentence: 935,Leemisuwawu,VI,
,",",PUN,
,qofa,NN,
,qashuwa,NN,
,wogga,ADJ,
,machchallaan,NP,
,doommana,NV,
,besiyoogeenne,VC,
,misiliyan,NP,
,doommana,NV,
,bessennagee,VC,
,ha7iikka,ADV,
,eqqidi,VC,
,de7iyaa,ADJ,
,woga,NV,
,.,PUN,
,..,..,
Sentence: 936,Hegaa-gishshawu,ADV,
,",",PUN,
,zammaana,ADJ,
,maaraa,NN,
,kallana,ADV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 937,Waannabay,NP,
,nuuni,PP,
,go7ettiyoo,ADJ,
,maaray,NP,
,woykko,CJ,
,qottay,NP,
,issuwa,ADJ,
,gidana,ADV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 938,Hegeekka,ADV,
,",",PUN,
,issi,ADJ,
,xuufiyaa,NN,
,doommidi,ADV,
,polana,NV,
,gakkanaashin,CJ,
,issi,ADJ,
,mala,ADJ,
,qottaa,NN,
,kaallana,ADV,
,bessees,VV,
,;,PUN,
,adaaqo,,
,oottana,,
,bessenna,,
,.,PUN,
,..,..,
Sentence: 939,Aadhdhida,ADV,
,xeetu,ADJ,
,layttatun,NP,
,gazeexaa,NN,
,qottay,NP,
,keehi,ADV,
,dicciis,VV,
,.,PUN,
,..,..,
Sentence: 940,Qottatu,ADJ,
,dichchay,NP,
,nabbabiya,ADJ,
,asaa,NN,
,hayyoynne,NC,
,qaray,NP,
,ay,WHP,
,keena,ADJ,
,diccidaakko,ADV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 941,Hegaa,ADJ,
,kunttana,NV,
,giidi,ADJ,
,qassi,ADV,
,xaafiya,ADJ,
,asaykka,NP,
,",",PUN,
,goydiya,ADJ,
,asaykka,NP,
,ay,WHP,
,keena,ADJ,
,bantta,ADJ,
,hiillaa,NN,
,dichchidaakko,ADV,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 942,Qottaa,NN,
,dichchay,NP,
,dariya,ADJ,
,baggi,NP,
,tekinooloojiyaa,NN,
,dichchaara,NP,
,oyqettees,VV,
,.,PUN,
,..,..,
Sentence: 943,Attamo,ADJ,
,lumegezuwan,NP,
,maadiya,ADJ,
,ooratta,ADJ,
,tekinooloojee,NN,
,merettido,ADJ,
,payduwan,NP,
,qottaykka,NP,
,laametti,ADV,
,laametti,ADV,
,biis,VV,
,.,PUN,
,..,..,
Sentence: 944,Ha7i,ADV,
,wodiyan,NP,
,awudeegaappenne,WHA,
,aaruwan,NP,
,gazeexaanne,NC,
,maxeetiya,ADJ,
,milatiyaabatu,NP,
,qottaa,NN,
